t,u,y
315.00000000,24.84286499,52.93750000
316.00000000,24.84286499,53.06250000
317.00000000,24.84286499,53.06250000
318.00000000,24.84286499,53.12500000
319.00000000,24.84286499,53.25000000
320.00000000,24.84286499,53.25000000
321.00000000,24.84286499,53.31250000
322.00000000,24.84286499,53.37500000
323.00000000,24.84286499,53.43750000
324.00000000,24.84286499,53.50000000
325.00000000,24.84286499,53.56250000
326.00000000,24.84286499,53.62500000
327.00000000,24.84286499,53.62500000
328.00000000,24.84286499,53.68750000
329.00000000,24.84286499,53.75000000
330.00000000,24.84286499,53.81250000
331.00000000,24.84286499,53.81250000
332.00000000,24.84286499,53.87500000
333.00000000,24.84286499,53.93750000
334.00000000,24.84286499,54.00000000
335.00000000,24.84286499,54.00000000
336.00000000,24.84286499,54.06250000
337.00000000,24.84286499,54.12500000
338.00000000,24.84286499,54.12500000
339.00000000,24.84286499,54.18750000
340.00000000,24.84286499,54.18750000
341.00000000,24.84286499,54.25000000
342.00000000,24.84286499,54.25000000
343.00000000,24.84286499,54.31250000
344.00000000,24.84286499,54.31250000
345.00000000,24.84286499,54.37500000
346.00000000,24.84286499,54.37500000
347.00000000,24.84286499,54.43750000
348.00000000,24.84286499,54.43750000
349.00000000,24.84286499,54.50000000
350.00000000,24.84286499,54.50000000
351.00000000,24.84286499,54.56250000
352.00000000,24.84286499,54.56250000
353.00000000,24.84286499,54.62500000
354.00000000,24.84286499,54.62500000
355.00000000,24.84286499,54.68750000
356.00000000,24.84286499,54.68750000
357.00000000,24.84286499,54.68750000
358.00000000,24.84286499,54.75000000
359.00000000,24.84286499,54.75000000
360.00000000,24.84286499,54.75000000
361.00000000,24.84286499,54.81250000
362.00000000,24.84286499,54.81250000
363.00000000,24.84286499,54.81250000
364.00000000,24.84286499,54.87500000
365.00000000,24.84286499,54.87500000
366.00000000,24.84286499,54.87500000
367.00000000,24.84286499,54.93750000
368.00000000,24.84286499,54.93750000
369.00000000,24.84286499,54.93750000
370.00000000,24.84286499,54.93750000
371.00000000,24.84286499,55.00000000
372.00000000,24.84286499,55.00000000
373.00000000,24.84286499,55.00000000
374.00000000,24.84286499,55.06250000
375.00000000,24.84286499,55.06250000
376.00000000,24.84286499,55.06250000
377.00000000,24.84286499,55.06250000
378.00000000,24.84286499,55.06250000
379.00000000,24.84286499,55.12500000
380.00000000,24.84286499,55.12500000
381.00000000,24.84286499,55.12500000
382.00000000,24.84286499,55.18750000
383.00000000,24.84286499,55.12500000
384.00000000,24.84286499,55.18750000
385.00000000,16.84286499,55.18750000
386.00000000,16.84286499,55.18750000
387.00000000,16.84286499,55.06250000
388.00000000,16.84286499,54.93750000
389.00000000,16.84286499,54.75000000
390.00000000,16.84286499,54.56250000
391.00000000,16.84286499,54.43750000
392.00000000,16.84286499,54.25000000
393.00000000,16.84286499,54.06250000
394.00000000,16.84286499,53.87500000
395.00000000,16.84286499,53.68750000
396.00000000,16.84286499,53.50000000
397.00000000,16.84286499,53.37500000
398.00000000,16.84286499,53.18750000
399.00000000,16.84286499,53.00000000
400.00000000,16.84286499,52.87500000
401.00000000,16.84286499,52.75000000
402.00000000,16.84286499,52.56250000
403.00000000,16.84286499,52.37500000
404.00000000,16.84286499,52.25000000
405.00000000,16.84286499,52.12500000
406.00000000,16.84286499,52.00000000
407.00000000,16.84286499,51.81250000
408.00000000,16.84286499,51.68750000
409.00000000,16.84286499,51.56250000
410.00000000,16.84286499,51.43750000
411.00000000,16.84286499,51.31250000
412.00000000,16.84286499,51.18750000
413.00000000,16.84286499,51.06250000
414.00000000,16.84286499,51.00000000
415.00000000,16.84286499,50.87500000
416.00000000,16.84286499,50.75000000
417.00000000,16.84286499,50.62500000
418.00000000,16.84286499,50.50000000
419.00000000,16.84286499,50.43750000
420.00000000,24.84286499,50.31250000
421.00000000,24.84286499,50.25000000
422.00000000,24.84286499,50.25000000
423.00000000,24.84286499,50.37500000
424.00000000,24.84286499,50.43750000
425.00000000,24.84286499,50.56250000
426.00000000,24.84286499,50.62500000
427.00000000,24.84286499,50.75000000
428.00000000,24.84286499,50.87500000
429.00000000,24.84286499,50.93750000
430.00000000,24.84286499,51.06250000
431.00000000,24.84286499,51.18750000
432.00000000,24.84286499,51.31250000
433.00000000,24.84286499,51.43750000
434.00000000,24.84286499,51.56250000
435.00000000,24.84286499,51.62500000
436.00000000,24.84286499,51.75000000
437.00000000,24.84286499,51.87500000
438.00000000,24.84286499,51.93750000
439.00000000,24.84286499,52.06250000
440.00000000,24.84286499,52.12500000
441.00000000,24.84286499,52.25000000
442.00000000,24.84286499,52.37500000
443.00000000,24.84286499,52.43750000
444.00000000,24.84286499,52.50000000
445.00000000,24.84286499,52.56250000
446.00000000,24.84286499,52.68750000
447.00000000,24.84286499,52.75000000
448.00000000,24.84286499,52.81250000
449.00000000,24.84286499,52.87500000
450.00000000,24.84286499,53.00000000
451.00000000,24.84286499,53.06250000
452.00000000,24.84286499,53.12500000
453.00000000,24.84286499,53.25000000
454.00000000,24.84286499,53.25000000
455.00000000,24.84286499,53.37500000
456.00000000,24.84286499,53.37500000
457.00000000,24.84286499,53.43750000
458.00000000,24.84286499,53.50000000
459.00000000,24.84286499,53.56250000
460.00000000,24.84286499,53.62500000
461.00000000,24.84286499,53.68750000
462.00000000,24.84286499,53.75000000
463.00000000,24.84286499,53.81250000
464.00000000,24.84286499,53.81250000
465.00000000,24.84286499,53.87500000
466.00000000,24.84286499,53.93750000
467.00000000,24.84286499,53.93750000
468.00000000,24.84286499,54.06250000
469.00000000,24.84286499,54.06250000
470.00000000,24.84286499,54.12500000
471.00000000,24.84286499,54.18750000
472.00000000,24.84286499,54.18750000
473.00000000,24.84286499,54.25000000
474.00000000,24.84286499,54.31250000
475.00000000,24.84286499,54.31250000
476.00000000,24.84286499,54.37500000
477.00000000,24.84286499,54.37500000
478.00000000,24.84286499,54.43750000
479.00000000,24.84286499,54.50000000
480.00000000,24.84286499,54.50000000
481.00000000,24.84286499,54.50000000
482.00000000,24.84286499,54.56250000
483.00000000,24.84286499,54.56250000
484.00000000,24.84286499,54.62500000
485.00000000,24.84286499,54.62500000
486.00000000,24.84286499,54.68750000
487.00000000,24.84286499,54.68750000
488.00000000,24.84286499,54.75000000
489.00000000,24.84286499,54.75000000
490.00000000,16.84286499,54.75000000
491.00000000,16.84286499,54.81250000
492.00000000,16.84286499,54.75000000
493.00000000,16.84286499,54.56250000
494.00000000,16.84286499,54.43750000
495.00000000,16.84286499,54.18750000
496.00000000,16.84286499,54.06250000
497.00000000,16.84286499,53.93750000
498.00000000,16.84286499,53.75000000
499.00000000,16.84286499,53.56250000
500.00000000,16.84286499,53.43750000
501.00000000,16.84286499,53.25000000
502.00000000,16.84286499,53.06250000
503.00000000,16.84286499,52.93750000
504.00000000,16.84286499,52.75000000
505.00000000,16.84286499,52.62500000
506.00000000,16.84286499,52.50000000
507.00000000,16.84286499,52.31250000
508.00000000,16.84286499,52.18750000
509.00000000,16.84286499,52.06250000
510.00000000,16.84286499,51.93750000
511.00000000,16.84286499,51.75000000
512.00000000,16.84286499,51.62500000
513.00000000,16.84286499,51.50000000
514.00000000,16.84286499,51.37500000
515.00000000,16.84286499,51.25000000
516.00000000,16.84286499,51.12500000
517.00000000,16.84286499,51.06250000
518.00000000,16.84286499,50.93750000
519.00000000,16.84286499,50.81250000
520.00000000,16.84286499,50.68750000
521.00000000,16.84286499,50.56250000
522.00000000,16.84286499,50.50000000
523.00000000,16.84286499,50.37500000
524.00000000,16.84286499,50.31250000
525.00000000,24.84286499,50.18750000
526.00000000,24.84286499,50.12500000
527.00000000,24.84286499,50.18750000
528.00000000,24.84286499,50.31250000
529.00000000,24.84286499,50.37500000
530.00000000,24.84286499,50.43750000
531.00000000,24.84286499,50.56250000
532.00000000,24.84286499,50.68750000
533.00000000,24.84286499,50.75000000
534.00000000,24.84286499,50.93750000
535.00000000,24.84286499,51.06250000
536.00000000,24.84286499,51.18750000
537.00000000,24.84286499,51.25000000
538.00000000,24.84286499,51.37500000
539.00000000,24.84286499,51.50000000
540.00000000,24.84286499,51.62500000
541.00000000,24.84286499,51.68750000
542.00000000,24.84286499,51.81250000
543.00000000,24.84286499,51.93750000
544.00000000,24.84286499,52.00000000
545.00000000,24.84286499,52.12500000
546.00000000,24.84286499,52.18750000
547.00000000,24.84286499,52.31250000
548.00000000,24.84286499,52.43750000
549.00000000,24.84286499,52.50000000
550.00000000,24.84286499,52.56250000
551.00000000,24.84286499,52.68750000
552.00000000,24.84286499,52.75000000
553.00000000,24.84286499,52.81250000
554.00000000,24.84286499,52.87500000
555.00000000,24.84286499,52.93750000
556.00000000,24.84286499,53.06250000
557.00000000,24.84286499,53.12500000
558.00000000,24.84286499,53.18750000
559.00000000,24.84286499,53.25000000
560.00000000,16.84286499,53.31250000
561.00000000,16.84286499,53.37500000
562.00000000,16.84286499,53.31250000
563.00000000,16.84286499,53.18750000
564.00000000,16.84286499,53.12500000
565.00000000,16.84286499,52.93750000
566.00000000,16.84286499,52.87500000
567.00000000,16.84286499,52.68750000
568.00000000,16.84286499,52.56250000
569.00000000,16.84286499,52.43750000
570.00000000,16.84286499,52.31250000
571.00000000,16.84286499,52.12500000
572.00000000,16.84286499,52.06250000
573.00000000,16.84286499,51.93750000
574.00000000,16.84286499,51.75000000
575.00000000,16.84286499,51.62500000
576.00000000,16.84286499,51.50000000
577.00000000,16.84286499,51.37500000
578.00000000,16.84286499,51.25000000
579.00000000,16.84286499,51.18750000
580.00000000,16.84286499,51.06250000
581.00000000,16.84286499,50.93750000
582.00000000,16.84286499,50.81250000
583.00000000,16.84286499,50.68750000
584.00000000,16.84286499,50.62500000
585.00000000,16.84286499,50.50000000
586.00000000,16.84286499,50.37500000
587.00000000,16.84286499,50.31250000
588.00000000,16.84286499,50.25000000
589.00000000,16.84286499,50.12500000
590.00000000,16.84286499,50.06250000
591.00000000,16.84286499,49.93750000
592.00000000,16.84286499,49.87500000
593.00000000,16.84286499,49.81250000
594.00000000,16.84286499,49.75000000
595.00000000,16.84286499,49.62500000
596.00000000,16.84286499,49.56250000
597.00000000,16.84286499,49.43750000
598.00000000,16.84286499,49.43750000
599.00000000,16.84286499,49.37500000
600.00000000,16.84286499,49.31250000
601.00000000,16.84286499,49.25000000
602.00000000,16.84286499,49.12500000
603.00000000,16.84286499,49.06250000
604.00000000,16.84286499,49.00000000
605.00000000,16.84286499,48.93750000
606.00000000,16.84286499,48.87500000
607.00000000,16.84286499,48.87500000
608.00000000,16.84286499,48.81250000
609.00000000,16.84286499,48.75000000
610.00000000,16.84286499,48.68750000
611.00000000,16.84286499,48.62500000
612.00000000,16.84286499,48.56250000
613.00000000,16.84286499,48.50000000
614.00000000,16.84286499,48.50000000
615.00000000,16.84286499,48.43750000
616.00000000,16.84286499,48.37500000
617.00000000,16.84286499,48.31250000
618.00000000,16.84286499,48.31250000
619.00000000,16.84286499,48.31250000
620.00000000,16.84286499,48.18750000
621.00000000,16.84286499,48.18750000
622.00000000,16.84286499,48.12500000
623.00000000,16.84286499,48.12500000
624.00000000,16.84286499,48.06250000
625.00000000,16.84286499,48.06250000
626.00000000,16.84286499,48.00000000
627.00000000,16.84286499,48.00000000
628.00000000,16.84286499,47.93750000
629.00000000,16.84286499,47.93750000
630.00000000,24.84286499,47.87500000
631.00000000,24.84286499,47.87500000
632.00000000,24.84286499,47.93750000
633.00000000,24.84286499,48.06250000
634.00000000,24.84286499,48.25000000
635.00000000,24.84286499,48.43750000
636.00000000,24.84286499,48.56250000
637.00000000,24.84286499,48.68750000
638.00000000,24.84286499,48.87500000
639.00000000,24.84286499,49.06250000
640.00000000,24.84286499,49.18750000
641.00000000,24.84286499,49.37500000
642.00000000,24.84286499,49.56250000
643.00000000,24.84286499,49.68750000
644.00000000,24.84286499,49.87500000
645.00000000,24.84286499,50.00000000
646.00000000,24.84286499,50.18750000
647.00000000,24.84286499,50.31250000
648.00000000,24.84286499,50.43750000
649.00000000,24.84286499,50.56250000
650.00000000,24.84286499,50.75000000
651.00000000,24.84286499,50.81250000
652.00000000,24.84286499,50.93750000
653.00000000,24.84286499,51.06250000
654.00000000,24.84286499,51.18750000
655.00000000,24.84286499,51.31250000
656.00000000,24.84286499,51.50000000
657.00000000,24.84286499,51.56250000
658.00000000,24.84286499,51.68750000
659.00000000,24.84286499,51.81250000
660.00000000,24.84286499,51.87500000
661.00000000,24.84286499,52.00000000
662.00000000,24.84286499,52.06250000
663.00000000,24.84286499,52.18750000
664.00000000,24.84286499,52.25000000
665.00000000,16.84286499,52.37500000
666.00000000,16.84286499,52.43750000
667.00000000,16.84286499,52.43750000
668.00000000,16.84286499,52.31250000
669.00000000,16.84286499,52.25000000
670.00000000,16.84286499,52.12500000
671.00000000,16.84286499,52.00000000
672.00000000,16.84286499,51.87500000
673.00000000,16.84286499,51.75000000
674.00000000,16.84286499,51.62500000
675.00000000,16.84286499,51.50000000
676.00000000,16.84286499,51.37500000
677.00000000,16.84286499,51.31250000
678.00000000,16.84286499,51.18750000
679.00000000,16.84286499,51.06250000
680.00000000,16.84286499,50.93750000
681.00000000,16.84286499,50.81250000
682.00000000,16.84286499,50.68750000
683.00000000,16.84286499,50.62500000
684.00000000,16.84286499,50.50000000
685.00000000,16.84286499,50.37500000
686.00000000,16.84286499,50.31250000
687.00000000,16.84286499,50.18750000
688.00000000,16.84286499,50.12500000
689.00000000,16.84286499,50.00000000
690.00000000,16.84286499,49.93750000
691.00000000,16.84286499,49.87500000
692.00000000,16.84286499,49.75000000
693.00000000,16.84286499,49.68750000
694.00000000,16.84286499,49.56250000
695.00000000,16.84286499,49.50000000
696.00000000,16.84286499,49.43750000
697.00000000,16.84286499,49.37500000
698.00000000,16.84286499,49.31250000
699.00000000,16.84286499,49.25000000
700.00000000,16.84286499,49.18750000
701.00000000,16.84286499,49.12500000
702.00000000,16.84286499,49.00000000
703.00000000,16.84286499,49.00000000
704.00000000,16.84286499,48.93750000
705.00000000,16.84286499,48.81250000
706.00000000,16.84286499,48.81250000
707.00000000,16.84286499,48.75000000
708.00000000,16.84286499,48.68750000
709.00000000,16.84286499,48.62500000
710.00000000,16.84286499,48.56250000
711.00000000,16.84286499,48.50000000
712.00000000,16.84286499,48.50000000
713.00000000,16.84286499,48.43750000
714.00000000,16.84286499,48.37500000
715.00000000,16.84286499,48.37500000
716.00000000,16.84286499,48.31250000
717.00000000,16.84286499,48.18750000
718.00000000,16.84286499,48.18750000
719.00000000,16.84286499,48.18750000
720.00000000,16.84286499,48.12500000
721.00000000,16.84286499,48.06250000
722.00000000,16.84286499,48.06250000
723.00000000,16.84286499,48.00000000
724.00000000,16.84286499,48.00000000
725.00000000,16.84286499,47.93750000
726.00000000,16.84286499,47.87500000
727.00000000,16.84286499,47.87500000
728.00000000,16.84286499,47.81250000
729.00000000,16.84286499,47.81250000
730.00000000,16.84286499,47.75000000
731.00000000,16.84286499,47.75000000
732.00000000,16.84286499,47.68750000
733.00000000,16.84286499,47.68750000
734.00000000,16.84286499,47.62500000
735.00000000,24.84286499,47.62500000
736.00000000,24.84286499,47.62500000
737.00000000,24.84286499,47.68750000
738.00000000,24.84286499,47.81250000
739.00000000,24.84286499,48.00000000
740.00000000,24.84286499,48.18750000
741.00000000,24.84286499,48.31250000
742.00000000,24.84286499,48.50000000
743.00000000,24.84286499,48.68750000
744.00000000,24.84286499,48.87500000
745.00000000,24.84286499,49.00000000
746.00000000,24.84286499,49.18750000
747.00000000,24.84286499,49.31250000
748.00000000,24.84286499,49.50000000
749.00000000,24.84286499,49.68750000
750.00000000,24.84286499,49.81250000
751.00000000,24.84286499,49.93750000
752.00000000,24.84286499,50.12500000
753.00000000,24.84286499,50.25000000
754.00000000,24.84286499,50.37500000
755.00000000,24.84286499,50.50000000
756.00000000,24.84286499,50.68750000
757.00000000,24.84286499,50.81250000
758.00000000,24.84286499,50.93750000
759.00000000,24.84286499,51.06250000
760.00000000,24.84286499,51.18750000
761.00000000,24.84286499,51.31250000
762.00000000,24.84286499,51.37500000
763.00000000,24.84286499,51.50000000
764.00000000,24.84286499,51.62500000
765.00000000,24.84286499,51.75000000
766.00000000,24.84286499,51.81250000
767.00000000,24.84286499,51.93750000
768.00000000,24.84286499,52.06250000
769.00000000,24.84286499,52.12500000
770.00000000,24.84286499,52.25000000
771.00000000,24.84286499,52.31250000
772.00000000,24.84286499,52.43750000
773.00000000,24.84286499,52.50000000
774.00000000,24.84286499,52.56250000
775.00000000,24.84286499,52.62500000
776.00000000,24.84286499,52.68750000
