algorithm,id_file,original_size,n,m,resultant_size,chunk_size,overhead,nodes_used,actual_nodes_utilization
hdfsrs_6_3,0,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[0.5000419616699219, 0.5000419616699219, 0.5000419616699219]"
hdfsrs_6_3,1,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[1.0000839233398438, 1.0000839233398438, 1.0000839233398438]"
hdfsrs_6_3,2,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[1.5001258850097656, 1.5001258850097656, 1.5001258850097656]"
hdfsrs_6_3,3,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[2.0001678466796875, 2.0001678466796875, 2.0001678466796875]"
hdfsrs_6_3,4,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[2.5002098083496094, 2.5002098083496094, 2.5002098083496094]"
hdfsrs_6_3,5,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[3.0002517700195312, 3.0002517700195312, 3.0002517700195312]"
hdfsrs_6_3,6,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[3.500293731689453, 3.500293731689453, 3.500293731689453]"
hdfsrs_6_3,7,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[4.000335693359375, 4.000335693359375, 4.000335693359375]"
hdfsrs_6_3,8,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[4.500377655029297, 4.500377655029297, 4.500377655029297]"
hdfsrs_6_3,9,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[5.000419616699219, 5.000419616699219, 5.000419616699219]"
hdfsrs_10_4,0,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[0.35004234313964844, 0.35004234313964844, 0.35004234313964844, 0.35004234313964844]"
hdfsrs_10_4,1,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[0.7000846862792969, 0.7000846862792969, 0.7000846862792969, 0.7000846862792969]"
hdfsrs_10_4,2,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[1.0501270294189453, 1.0501270294189453, 1.0501270294189453, 1.0501270294189453]"
hdfsrs_10_4,3,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[1.4001693725585938, 1.4001693725585938, 1.4001693725585938, 1.4001693725585938]"
hdfsrs_10_4,4,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[1.7502117156982422, 1.7502117156982422, 1.7502117156982422, 1.7502117156982422]"
hdfsrs_10_4,5,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[2.1002540588378906, 2.1002540588378906, 2.1002540588378906, 2.1002540588378906]"
hdfsrs_10_4,6,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[2.450296401977539, 2.450296401977539, 2.450296401977539, 2.450296401977539]"
hdfsrs_10_4,7,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[2.8003387451171875, 2.8003387451171875, 2.8003387451171875, 2.8003387451171875]"
hdfsrs_10_4,8,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[3.150381088256836, 3.150381088256836, 3.150381088256836, 3.150381088256836]"
hdfsrs_10_4,9,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[3.5004234313964844, 3.5004234313964844, 3.5004234313964844, 3.5004234313964844]"
vandermonders_3_2,0,1048576,2,1.2,1747626,873857,166.6666030883789,"[1, 9]","[0.8333749771118164, 0.8333749771118164]"
vandermonders_3_2,1,1048576,2,1.2,1747626,873857,166.6666030883789,"[1, 9]","[1.6667499542236328, 1.6667499542236328]"
vandermonders_3_2,2,1048576,2,1.2,1747626,873857,166.6666030883789,"[1, 9]","[2.500124931335449, 2.500124931335449]"
vandermonders_3_2,3,1048576,2,1.2,1747626,873857,166.6666030883789,"[1, 9]","[3.3334999084472656, 3.3334999084472656]"
vandermonders_3_2,4,1048576,2,1.2,1747626,873857,166.6666030883789,"[1, 9]","[4.166874885559082, 4.166874885559082]"
vandermonders_3_2,5,1048576,2,1.2,1747626,873857,166.6666030883789,"[1, 9]","[5.000249862670898, 5.000249862670898]"
vandermonders_3_2,6,1048576,2,1.2,1747626,873857,166.6666030883789,"[1, 9]","[5.833624839782715, 5.833624839782715]"
vandermonders_3_2,7,1048576,2,1.2,1747626,873857,166.6666030883789,"[1, 9]","[6.666999816894531, 6.666999816894531]"
vandermonders_3_2,8,1048576,2,1.2,1747626,873857,166.6666030883789,"[1, 9]","[7.500374794006348, 7.500374794006348]"
vandermonders_3_2,9,1048576,2,1.2,1747626,873857,166.6666030883789,"[1, 9]","[8.333749771118164, 8.333749771118164]"
vandermonders_6_3,0,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[0.5000419616699219, 0.5000419616699219, 0.5000419616699219]"
vandermonders_6_3,1,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[1.0000839233398438, 1.0000839233398438, 1.0000839233398438]"
vandermonders_6_3,2,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[1.5001258850097656, 1.5001258850097656, 1.5001258850097656]"
vandermonders_6_3,3,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[2.0001678466796875, 2.0001678466796875, 2.0001678466796875]"
vandermonders_6_3,4,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[2.5002098083496094, 2.5002098083496094, 2.5002098083496094]"
vandermonders_6_3,5,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[3.0002517700195312, 3.0002517700195312, 3.0002517700195312]"
vandermonders_6_3,6,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[3.500293731689453, 3.500293731689453, 3.500293731689453]"
vandermonders_6_3,7,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[4.000335693359375, 4.000335693359375, 4.000335693359375]"
vandermonders_6_3,8,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[4.500377655029297, 4.500377655029297, 4.500377655029297]"
vandermonders_6_3,9,1048576,3,2.0,1572864,524332,150.0,"[0, 1, 9]","[5.000419616699219, 5.000419616699219, 5.000419616699219]"
vandermonders_10_4,0,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[0.35004234313964844, 0.35004234313964844, 0.35004234313964844, 0.35004234313964844]"
vandermonders_10_4,1,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[0.7000846862792969, 0.7000846862792969, 0.7000846862792969, 0.7000846862792969]"
vandermonders_10_4,2,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[1.0501270294189453, 1.0501270294189453, 1.0501270294189453, 1.0501270294189453]"
vandermonders_10_4,3,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[1.4001693725585938, 1.4001693725585938, 1.4001693725585938, 1.4001693725585938]"
vandermonders_10_4,4,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[1.7502117156982422, 1.7502117156982422, 1.7502117156982422, 1.7502117156982422]"
vandermonders_10_4,5,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[2.1002540588378906, 2.1002540588378906, 2.1002540588378906, 2.1002540588378906]"
vandermonders_10_4,6,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[2.450296401977539, 2.450296401977539, 2.450296401977539, 2.450296401977539]"
vandermonders_10_4,7,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[2.8003387451171875, 2.8003387451171875, 2.8003387451171875, 2.8003387451171875]"
vandermonders_10_4,8,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[3.150381088256836, 3.150381088256836, 3.150381088256836, 3.150381088256836]"
vandermonders_10_4,9,1048576,4,2.857142857142857,1468008,367046,140.00015258789062,"[0, 1, 8, 9]","[3.5004234313964844, 3.5004234313964844, 3.5004234313964844, 3.5004234313964844]"
