# This file has been generated by fmt_fig8.py
#
# date: datetime (standard local time)
# an: [µmol CO2.m-2.s-1] carbon assimilation
# ppfd: [µmol photon.m-2.s-1] PAR energy
# temp: [°C] leaf temperature
# transpi: [mmol H20.m-2.s-1] transpiration
# vpd: [kPa] vapor pressure deficit
#
date;an;ppfd;temp;transpi;vpd
2009-08-23 07:30:00;0.58;75.43;26.60;0.14;0.12
2009-08-23 07:35:00;1.00;84.99;26.60;0.17;0.12
2009-08-23 07:40:00;1.43;94.55;26.60;0.21;0.12
2009-08-23 07:45:00;1.86;104.11;26.60;0.24;0.12
2009-08-23 07:50:00;2.29;113.67;26.60;0.28;0.12
2009-08-23 07:55:00;2.71;102.78;26.57;0.31;0.12
2009-08-23 08:00:00;2.86;92.72;26.55;0.35;0.12
2009-08-23 08:05:00;2.81;111.51;26.52;0.37;0.11
2009-08-23 08:10:00;2.75;126.70;26.50;0.39;0.11
2009-08-23 08:15:00;2.70;118.03;26.47;0.40;0.11
2009-08-23 08:20:00;2.65;109.36;26.45;0.42;0.10
2009-08-23 08:25:00;2.60;119.31;26.42;0.44;0.11
2009-08-23 08:30:00;3.05;184.34;26.43;0.51;0.12
2009-08-23 08:35:00;3.60;233.45;26.60;0.59;0.13
2009-08-23 08:40:00;4.39;250.79;26.78;0.66;0.14
2009-08-23 08:45:00;5.33;268.13;26.95;0.74;0.15
2009-08-23 08:50:00;5.74;309.74;27.12;0.82;0.16
2009-08-23 08:55:00;6.15;380.34;27.29;0.89;0.19
2009-08-23 09:00:00;6.55;428.79;27.46;0.97;0.22
2009-08-23 09:05:00;6.91;397.36;27.64;1.04;0.25
2009-08-23 09:10:00;7.26;365.93;27.81;1.12;0.28
2009-08-23 09:15:00;7.61;405.66;27.98;1.19;0.31
2009-08-23 09:20:00;7.95;482.24;28.15;1.27;0.35
2009-08-23 09:25:00;8.30;522.69;28.26;1.39;0.40
2009-08-23 09:30:00;8.65;550.44;28.26;1.52;0.45
2009-08-23 09:35:00;9.54;578.18;28.25;1.65;0.50
2009-08-23 09:40:00;10.64;560.82;28.24;1.78;0.51
2009-08-23 09:45:00;10.63;505.33;28.23;1.79;0.53
2009-08-23 09:50:00;10.34;449.84;28.22;1.77;0.53
2009-08-23 09:55:00;10.05;424.37;28.21;1.74;0.53
2009-08-23 10:00:00;9.76;437.93;28.32;1.72;0.53
2009-08-23 10:05:00;9.48;422.33;28.72;1.70;0.53
2009-08-23 10:10:00;9.23;466.66;29.12;1.74;0.55
2009-08-23 10:15:00;9.78;527.35;29.52;1.84;0.60
2009-08-23 10:20:00;10.33;568.72;29.58;1.94;0.64
2009-08-23 10:25:00;10.97;743.84;29.53;2.04;0.69
2009-08-23 10:30:00;11.63;730.44;29.49;2.14;0.73
2009-08-23 10:35:00;11.97;827.43;29.64;2.24;0.77
2009-08-23 10:40:00;12.07;930.78;29.83;2.34;0.81
2009-08-23 10:45:00;12.04;814.67;30.00;2.44;0.82
2009-08-23 10:50:00;11.79;698.56;29.88;2.54;0.82
2009-08-23 10:55:00;11.53;582.45;29.75;2.64;0.83
2009-08-23 11:00:00;11.28;627.95;29.66;2.65;0.84
2009-08-23 11:05:00;11.02;820.31;29.75;2.60;0.85
2009-08-23 11:10:00;10.77;736.34;29.84;2.55;0.85
2009-08-23 11:15:00;12.12;652.38;29.93;2.63;0.88
2009-08-23 11:20:00;13.66;697.00;30.02;2.73;0.94
2009-08-23 11:25:00;13.34;799.15;30.12;2.82;0.90
2009-08-23 11:30:00;12.98;655.23;30.19;2.91;0.89
2009-08-23 11:35:00;12.61;730.24;29.99;3.01;0.92
2009-08-23 11:40:00;12.24;605.67;29.79;2.94;0.91
2009-08-23 11:45:00;11.88;632.40;29.59;2.85;0.90
2009-08-23 11:50:00;11.38;609.41;29.39;2.77;0.87
2009-08-23 11:55:00;10.78;532.21;29.19;2.68;0.82
2009-08-23 12:00:00;10.18;455.00;28.99;2.54;0.78
2009-08-23 12:05:00;9.57;415.58;29.37;2.41;0.74
2009-08-23 12:10:00;10.09;652.05;29.75;2.27;0.79
2009-08-23 12:15:00;12.12;779.19;29.89;2.14;0.83
2009-08-23 12:20:00;11.48;713.29;29.68;2.21;0.85
2009-08-23 12:25:00;10.83;647.39;29.48;2.27;0.81
2009-08-23 12:30:00;11.29;679.09;29.27;2.33;0.83
2009-08-23 12:35:00;11.93;1122.27;29.90;2.40;0.93
2009-08-23 12:40:00;12.58;1320.62;30.62;2.68;1.03
2009-08-23 12:45:00;13.22;1386.07;31.34;3.04;1.13
2009-08-23 12:50:00;13.94;1469.52;32.05;3.29;1.15
2009-08-23 12:55:00;14.79;1580.18;32.64;3.42;1.25
2009-08-23 13:00:00;14.55;1695.79;32.16;3.56;1.26
2009-08-23 13:05:00;14.02;849.43;31.67;3.76;1.15
2009-08-23 13:10:00;13.50;771.79;31.18;3.95;1.09
2009-08-23 13:15:00;12.97;847.65;30.78;3.84;1.12
2009-08-23 13:20:00;13.25;923.52;30.61;3.72;1.07
2009-08-23 13:25:00;13.57;841.05;30.44;3.60;1.01
2009-08-23 13:30:00;13.89;838.70;30.45;3.58;1.00
2009-08-23 13:35:00;14.21;983.00;30.73;3.57;1.08
2009-08-23 13:40:00;14.39;1868.77;31.02;3.55;1.14
2009-08-23 13:45:00;13.79;1106.45;31.22;3.53;1.10
2009-08-23 13:50:00;13.20;702.43;31.06;3.52;1.05
2009-08-23 13:55:00;12.60;658.47;30.90;3.39;1.01
2009-08-23 14:00:00;12.00;633.70;30.74;3.20;0.96
2009-08-23 14:05:00;11.86;690.38;30.58;3.00;0.92
2009-08-23 14:10:00;12.53;797.99;30.41;2.80;0.93
2009-08-23 14:15:00;13.20;905.61;30.25;2.87;0.97
2009-08-23 14:20:00;12.36;708.01;30.09;3.04;0.91
2009-08-23 14:25:00;11.13;657.59;29.93;2.85;0.89
2009-08-23 14:30:00;10.44;1104.74;29.96;2.63;0.91
2009-08-23 14:35:00;11.48;1426.63;30.61;2.91;0.94
2009-08-23 14:40:00;12.51;1291.95;31.26;3.22;1.20
2009-08-23 14:45:00;13.54;1535.59;31.91;3.32;1.24
2009-08-23 14:50:00;14.42;1066.96;32.12;3.42;1.12
2009-08-23 14:55:00;13.59;654.64;31.67;3.46;0.95
2009-08-23 15:00:00;12.76;771.21;31.22;3.23;0.85
2009-08-23 15:05:00;11.93;887.78;30.76;2.99;0.79
2009-08-23 15:10:00;11.10;625.90;30.31;2.75;0.97
2009-08-23 15:15:00;10.64;516.21;29.86;2.57;0.89
2009-08-23 15:20:00;10.42;504.65;29.41;2.45;0.81
2009-08-23 15:25:00;10.20;581.97;29.22;2.33;0.73
2009-08-23 15:30:00;10.58;683.61;29.49;2.21;0.70
2009-08-23 15:35:00;10.78;785.25;29.76;2.12;0.75
2009-08-23 15:40:00;10.45;577.11;30.04;2.14;0.72
2009-08-23 15:45:00;10.12;647.97;30.31;2.15;0.85
2009-08-23 15:50:00;9.79;1072.16;30.58;2.17;0.90
2009-08-23 15:55:00;9.72;1130.99;30.85;2.34;0.82
2009-08-23 16:00:00;10.28;616.54;30.55;2.51;0.81
2009-08-23 16:05:00;10.84;663.13;30.24;2.67;0.84
2009-08-23 16:10:00;10.98;739.17;29.92;2.84;0.86
2009-08-23 16:15:00;10.54;686.98;29.70;2.80;0.80
2009-08-23 16:20:00;10.10;776.33;30.12;2.75;0.84
2009-08-23 16:25:00;10.05;1145.59;30.54;2.71;0.91
2009-08-23 16:30:00;10.33;693.85;29.81;2.66;0.87
2009-08-23 16:35:00;10.61;783.43;30.04;2.62;0.88
2009-08-23 16:40:00;10.77;1200.30;30.57;2.57;0.92
2009-08-23 16:45:00;8.11;785.45;30.42;2.53;0.81
2009-08-23 16:50:00;8.12;389.11;29.97;2.38;0.70
2009-08-23 16:55:00;8.13;482.55;29.53;2.22;0.69
2009-08-23 17:00:00;8.13;480.48;29.08;2.07;0.67
2009-08-23 17:05:00;8.14;414.01;28.93;1.99;0.66
2009-08-23 17:10:00;8.14;401.14;28.83;1.94;0.64
2009-08-23 17:15:00;8.15;413.66;28.73;1.88;0.62
2009-08-23 17:20:00;8.16;426.18;28.63;1.82;0.61
2009-08-23 17:25:00;8.16;377.51;28.52;1.77;0.59
2009-08-23 17:30:00;8.17;584.09;28.47;1.71;0.62
2009-08-23 17:35:00;8.15;806.33;28.88;1.65;0.67
2009-08-23 17:40:00;7.95;846.79;29.29;1.62;0.73
2009-08-23 17:45:00;7.76;670.03;29.70;1.77;0.76
2009-08-23 17:50:00;7.57;391.19;29.58;1.91;0.71
2009-08-23 17:55:00;7.37;515.91;29.39;2.06;0.69
2009-08-23 18:00:00;7.18;640.63;29.21;1.72;0.70
2009-08-23 18:05:00;6.98;488.23;28.85;1.70;0.69
2009-08-23 18:10:00;6.65;372.54;28.60;1.69;0.64
2009-08-23 18:15:00;6.28;436.38;28.61;1.68;0.65
2009-08-23 18:20:00;5.90;447.41;28.62;1.67;0.67
2009-08-23 18:25:00;5.52;393.22;28.63;1.65;0.67
2009-08-23 18:30:00;5.21;376.20;28.50;1.64;0.65
2009-08-23 18:35:00;5.07;392.30;28.28;1.63;0.62
2009-08-23 18:40:00;4.93;240.03;28.06;1.50;0.58
2009-08-23 18:45:00;4.80;217.96;27.84;1.36;0.53
2009-08-23 18:50:00;4.66;210.77;27.62;1.21;0.50
2009-08-23 18:55:00;4.52;228.78;27.40;1.16;0.49
2009-08-23 19:00:00;4.38;234.83;27.19;1.13;0.47
2009-08-23 19:05:00;4.19;211.95;27.06;1.09;0.46
2009-08-23 19:10:00;3.81;189.08;27.02;1.06;0.45
2009-08-23 19:15:00;3.43;166.20;26.98;1.03;0.43
2009-08-23 19:20:00;3.06;143.33;26.94;0.99;0.42
2009-08-23 19:25:00;2.77;120.45;26.90;0.96;0.41
2009-08-23 19:30:00;2.51;97.58;26.86;0.93;0.39
2009-08-23 19:35:00;2.25;74.70;26.82;0.89;0.38
2009-08-23 19:40:00;1.99;67.99;26.78;0.86;0.36
2009-08-23 19:45:00;1.74;65.91;26.74;0.79;0.35
2009-08-23 19:50:00;1.48;63.83;26.70;0.71;0.34
2009-08-23 19:55:00;1.29;61.75;26.65;0.63;0.33
2009-08-23 20:00:00;1.10;48.56;26.62;0.62;0.32
2009-08-23 20:05:00;0.91;32.24;26.58;0.60;0.31
2009-08-23 20:10:00;0.72;16.60;26.54;0.59;0.30
2009-08-23 20:15:00;0.53;11.34;26.51;0.57;0.29
2009-08-23 20:20:00;0.20;6.07;26.47;0.56;0.28
2009-08-23 20:25:00;-0.70;0.81;26.43;0.54;0.27
2009-08-23 20:30:00;-0.78;-4.46;26.40;0.53;0.26
2009-08-23 20:35:00;-0.80;-6.37;26.36;0.51;0.26
2009-08-23 20:40:00;-0.81;-5.91;26.32;0.50;0.26
2009-08-23 20:45:00;-0.83;-5.45;26.29;0.48;0.26
2009-08-23 20:50:00;-0.85;-4.99;26.25;0.47;0.27
2009-08-23 20:55:00;-0.86;-4.53;26.22;0.46;0.27
2009-08-23 21:00:00;-0.88;-4.06;26.18;0.46;0.27
2009-08-23 21:05:00;-0.90;-3.60;26.14;0.45;0.27
2009-08-23 21:10:00;-0.91;-3.14;26.11;0.44;0.27
2009-08-23 21:15:00;-0.93;-2.68;26.07;0.44;0.27
2009-08-23 21:20:00;-0.95;-2.21;26.08;0.43;0.27
2009-08-23 21:25:00;-0.97;-1.75;26.08;0.42;0.27
2009-08-23 21:30:00;-0.98;-1.29;26.09;0.42;0.27
2009-08-23 21:35:00;-1.00;-1.13;26.10;0.41;0.26
2009-08-23 21:40:00;-1.02;-1.18;26.11;0.40;0.26
2009-08-23 21:45:00;-1.03;-1.23;26.11;0.40;0.25
2009-08-23 21:50:00;-1.05;-1.28;26.12;0.39;0.24
2009-08-23 21:55:00;-1.07;-1.34;26.13;0.39;0.23
2009-08-23 22:00:00;-1.05;-1.39;26.13;0.38;0.22
2009-08-23 22:05:00;-1.04;-1.44;26.14;0.37;0.21
2009-08-23 22:10:00;-1.03;-1.49;26.15;0.37;0.20
2009-08-23 22:15:00;-1.02;-1.54;26.15;0.36;0.20
2009-08-23 22:20:00;-1.01;-1.59;26.16;0.36;0.19
2009-08-23 22:25:00;-1.00;-1.64;26.17;0.36;0.18
2009-08-23 22:30:00;-0.99;-1.69;26.17;0.36;0.18
2009-08-23 22:35:00;-0.98;-1.75;26.18;0.36;0.17
2009-08-23 22:40:00;-0.96;-1.80;26.19;0.37;0.17
2009-08-23 22:45:00;-0.95;-1.85;26.20;0.37;0.18
2009-08-23 22:50:00;-0.94;-1.90;26.20;0.37;0.18
2009-08-23 22:55:00;-0.93;-1.95;26.21;0.37;0.19
2009-08-23 23:00:00;-0.92;-2.00;26.22;0.37;0.20
2009-08-23 23:05:00;-0.91;-2.05;26.22;0.37;0.20
2009-08-23 23:10:00;-0.90;-2.10;26.23;0.37;0.21
2009-08-23 23:15:00;-0.88;-2.16;26.24;0.37;0.21
2009-08-23 23:20:00;-0.87;-2.21;26.24;0.37;0.22
2009-08-23 23:25:00;-0.85;-2.26;26.25;0.38;0.22
2009-08-23 23:30:00;-0.83;-2.31;26.26;0.38;0.22
2009-08-23 23:35:00;-0.81;-2.36;26.26;0.38;0.22
2009-08-23 23:40:00;-0.79;-2.41;26.27;0.38;0.22
2009-08-23 23:45:00;-0.77;-2.46;26.27;0.38;0.22
2009-08-23 23:50:00;-0.76;-2.49;26.27;0.38;0.22
2009-08-23 23:55:00;-0.76;-2.49;26.27;0.38;0.22
